1,CS100001,한식음식점,"한식음식점 업종. 한식음식점 관련 가게/매장 전반. 하위 분류: 한식 면요리 전문점, 한식 육류요리 전문점, 한식 해산물요리 전문점 등.","[-0.016448015,0.022018954,-0.0006995499,-0.014492586,0.040799227,0.0043564327,-0.011437227,0.015663808,-0.026805684,0.0029993441,0.034362603,-0.007470353,0.01344358,0.0037300843,0.0015849675,0.0027141774,0.013087121,0.0041170963,0.0073124925,0.041491777,0.044078648,-0.023567002,-0.031246139,0.008030502,-0.010622465,0.027905613,-0.011437227,-0.02537985,0.026214981,0.026989006,0.03705132,-0.034321867,0.024646563,-0.031714626,0.0286389,-0.008845264,-0.019208023,0.016733183,-0.006421346,0.016651707,-0.0023640841,0.028842589,-0.02189674,-0.030736912,0.039332654,0.042001,0.022915192,-0.004386986,0.03513663,-0.01526661,-0.021530097,0.026764946,0.06289966,-0.04265281,0.021061609,0.010958554,0.02122456,0.0007651128,0.03639951,0.027640814,0.062981136,-0.042815764,-0.00079248374,0.044078648,-0.003017167,-0.03927155,0.0036384235,0.015256426,-0.034769986,0.026194612,0.00039560534,0.017792374,0.004516839,0.010291467,-0.0045473925,-0.038497522,-0.025033575,0.01029656,-0.024544718,-0.008784157,-0.01182424,0.02061349,-0.061310872,0.04705253,0.003803922,-0.07479519,-0.06310335,-0.048437625,-0.022202276,0.008504082,-0.0011024753,0.01495089,0.033201568,-0.012852877,0.031572044,-0.035401426,0.0026810775,0.00764349,-0.04248986,0.025827968,-0.00049076707,-0.02774266,-0.015042551,-0.03248865,0.0018268501,-0.021102346,-0.025807599,0.02210043,-0.03250902,-0.0018917765,0.048437625,-0.0009745322,0.004516839,0.03994373,0.016274879,0.03077765,0.025053944,-0.03988262,-0.044078648,-0.023954015,-0.008178177,-0.016081372,0.027396386,-0.048274674,-0.06591428,0.059925776,-0.019289501,0.06941776,-0.016315617,-0.043671265,0.028292624,-0.03163315,-0.028801851,-0.058662895,0.009736411,0.022548549,-0.013932438,-0.0036537002,-0.05377432,-0.010113238,0.025481695,-0.015093474,0.03534032,0.018933041,0.017232224,0.015673991,-0.014492586,-0.011966823,0.021917108,0.04183805,0.008621205,-0.03664394,-0.018464554,-0.010322021,-0.025033575,0.005107542,0.020073708,0.0038446602,-0.041695468,0.039841883,0.015643438,-0.0096549345,0.028679637,0.05593344,-0.023933645,-0.051778153,-0.02385217,0.0070222337,-0.003281965,0.0067523434,0.0019859835,0.04008631,0.00039083135,0.04961903,0.02450398,0.036155082,0.063958846,-0.020073708,-0.028944435,0.07516183,-0.014350003,0.074713714,-0.02515579,-0.015633253,0.03277382,-0.0044633704,-0.043630525,-0.006706513,0.052348483,0.029718459,-0.024829885,0.008224008,-0.03354784,-0.03536069,0.02210043,-0.013453764,-0.018036803,-0.010337298,-0.047622863,0.004323333,-0.050637484,-0.018220125,-0.008040686,0.03295714,0.0047943676,0.0062940395,-0.02234486,-0.03424039,0.05181889,-0.021367144,0.05373358,0.041064024,0.02340405,0.078420885,0.0051584644,0.030920234,-0.036562465,0.023689218,-0.043834217,0.026703838,0.015755469,-0.004603408,0.032346066,0.024402134,-0.011345566,0.030064734,0.005637137,-0.060822014,0.028740745,-0.05858142,-0.01949319,0.014013913,0.02144862,0.07565069,-0.02189674,0.0112335365,-0.042367645,-0.00786755,-0.03336452,-0.03621619,0.020694965,0.0317961,-0.0020229022,0.01256771,0.06432549,0.034769986,0.032366436,-0.08021336,0.010281283,-0.01699798,0.035075523,0.013321365,-0.022874454,-0.04709327,-0.016947059,-0.028761113,0.018352523,0.009323938,0.0459526,-0.011498335,-0.048641317,0.004473555,0.027803767,0.036175452,0.012608448,-0.012710294,0.020735703,0.025868706,-0.058948062,0.006197287,-0.016967427,-0.028985173,-0.032040533,-0.019564483,0.013138044,-0.0015060374,-0.028862959,-0.0028109304,-0.021346776,-0.017374808,-0.054100223,-0.027396386,0.0065537454,-0.01877009,-0.0055251075,-0.0038141066,0.029840674,-0.0013112583,0.0007708416,0.010490066,0.02005334,-0.043223146,-0.010428959,-0.055322368,0.06575133,0.024544718,0.023363313,-0.014288896,-0.0021807626,0.004916582,0.026540885,0.017456284,-0.0026301548,-0.007719874,-0.002729454,-0.0045983153,0.011090953,0.029962888,-0.014706462,-0.01420742,-0.043019455,-0.004567762,0.020440351,-0.039515976,-0.0072513856,0.030166578,0.028720375,0.019676512,0.036745787,0.013962991,0.041267715,0.0052246638,0.006105626,-0.03295714,-0.021346776,-0.019920941,0.0061209025,0.03144983,-0.027579708,-0.02146899,0.014665724,-0.016600784,0.02537985,-0.031144293,-0.011722394,0.02322073,0.06114792,0.0598443,0.0074092457,0.011793686,0.0026276088,-0.04611555,-0.011793686,0.027192695,0.020470906,-0.03641988,0.016285064,0.014197235,-0.025909444,0.025278004,0.008157808,-0.03468851,-0.015022182,-0.016865581,-0.04265281,0.011569627,-0.003017167,-0.006650498,-0.0018739535,0.026357563,0.019289501,-0.014828676,0.041532513,0.014604616,0.0073481384,0.014472217,-0.009094785,-0.03536069,0.020857917,0.020012602,0.031246139,0.00097134954,0.016111927,-0.033445995,-0.050433792,0.03664394,0.01321952,0.020939395,-0.04354905,-0.010663203,0.008845264,-0.0020050793,-0.0624108,0.02882222,0.009665119,-0.0018726805,-0.022691133,0.039760407,-0.028231518,0.006090349,0.056503773,-0.00656393,0.03452556,-0.012863061,0.016122112,-0.022650395,-0.028007457,0.007353231,-0.03896601,-0.007994856,0.02992215,0.028068565,-0.018800642,0.009395229,0.020501459,0.0048452904,0.0035493087,0.026989006,-0.011549257,-0.0020381792,0.020246847,-0.0110604,0.014492586,0.0683993,-0.010082684,-0.068602994,0.011315013,-0.01094837,-0.0008669581,-0.05678894,0.020246847,-0.031409092,-0.04664515,0.054914985,0.018169202,0.023342943,0.008942017,-0.016448015,-0.017323885,-0.024218813,-0.012924169,-0.00284403,-0.05328546,0.033690426,-0.032631233,-0.0507597,-0.0033558027,0.061799727,-0.006726882,-0.036358774,-0.062370062,-0.0014449302,-0.02144862,-0.008799434,-0.010765049,-0.018240493,-0.011722394,-0.01279177,-0.022894824,-0.03470888,-0.020552382,0.037397593,0.015867498,-0.015745284,0.04880427,-0.0012342378,0.01798588,-0.023444789,-0.009461429,-0.0053519704,0.009405414,0.026459409,0.043874957,0.009166077,0.020654228,-0.018668244,-0.026826052,0.0013048929,0.00476636,0.014105574,0.014482402,0.03536069,-0.0004121552,0.015419379,-0.019605221,-0.027600076,0.0049063973,-0.02537985,-0.0019936217,-0.036806893,0.01245568,-0.05613713,-0.08750548,-0.06432549,0.035421796,0.014034282,0.029474031,0.0034525557,0.010653019,-0.012302913,-0.037132796,-0.0058561047,0.014136128,-0.0054028933,0.0018434,0.01580639,0.01050025,-0.025237266,-0.023750324,-0.011213168,-0.005932489,-0.07585438,0.0042953254,0.026622362,0.0072921235,0.022507811,-0.011915901,-0.0001056645,0.02340405,0.030940603,-0.0019898026,0.07805424,-0.026072398,-0.01638691,0.038660478,-0.023892907,-0.0073939688,-0.0005922941,-0.0135963475,0.008768881,0.0071342634,0.02929071,-0.0066250367,-0.039190073,-0.009894271,-0.014227789,0.0054538157,-0.0025474057,0.043345362,-0.02025703,0.009359583,0.0028058381,0.0020101715,0.04554522,0.0135963475,0.018912673,0.034953307,-0.0055454765,0.01584713,-0.018505292,-0.003941413,0.005051527,-0.029881412,-0.025298374,0.0002802337,-0.019676512,0.02005334,0.0039312285,0.003921044,0.00503625,-0.030594328,-0.046482194,0.017721083,-0.009853533,0.0135861635,-0.004740899,0.0047587217,0.015694361,0.026072398,0.03161278,0.007760612,-0.0073074005,-0.008193455,0.023485526,-0.010103054,-1.1706242e-05,0.026214981,-0.008269838,-0.058907323,-0.020267215,-0.013087121,0.0071851863,-0.0018039349,0.0053825243,0.010423867,0.031409092,0.033629317,0.01949319,0.029453661,0.027335279,-0.010561358,-0.043671265,-0.002729454,-0.019381162,0.015388825,0.015836945,0.021306038,0.020175554,0.032549758,-0.027844505,-0.010622465,-0.027722292,0.005586215,-0.0015136758,0.017211856,-0.0067116055,-0.052592915,0.03181647,0.03929192,-0.017140564,-0.011977008,0.032427546,-0.009247554,-0.039984465,0.014472217,0.016651707,-0.029861042,0.004379348,-0.0049471357,0.024463242,-0.032570127,0.017476654,0.014899967,-0.014268527,0.008733234,0.00048058253,-0.020470906,-0.018902488,-0.00292296,0.003017167,-0.007806442,0.022181906,0.008050871,-0.0067930818,0.00957855,0.03813088,0.010479881,-0.020043155,-0.037316117,-0.019635774,0.022955932,0.016733183,0.038253095,0.01245568,-0.0066555906,0.034932937,0.004748537,-0.010199807,0.026826052,0.0012826143,-0.004745991,-0.039515976,0.014889783,-0.006986588,0.023485526,0.024646563,-0.0018370346,-0.014696277,-0.0040763584,-0.047826555,0.045137838,-0.020145,-0.015480486,-0.062288586,-0.007052787,-0.012913984,-0.008178177,0.02839447,-0.010209992,0.030023996,0.025033575,0.032040533,0.008743419,-0.015378641,0.0055963993,0.028353732,0.056463037,0.01584713,0.024605826,0.0025461325,-0.026907528,-0.029372185,0.041919526,-0.010383128,-0.013749116,-0.04729696,0.016315617,-0.0013239889,-0.020898655,-0.015103659,0.024341026,0.0016511669,0.0116307335,0.0143907415,0.006894927,-0.012710294,0.037784606,-0.004249495,0.025950182,0.031307247,0.014237973,-0.019595036,0.002226593,-0.018556215,-0.020287585,0.026744576,0.018342339,0.023954015,0.022670764,0.032549758,-0.012190883,0.0022877,-0.03898638,0.026459409,-0.008336038,0.038701214,0.010378037,0.05373358,0.03900675,-0.009115155,-0.023342943,-0.01126409,0.040615905,-0.026561255,0.02711122,-0.019299684,-0.026764946,-0.020582935,0.00786755,-0.011722394,-0.013810223,0.005652414,0.025746493,-0.054344654,-0.0026250626,0.025237266,0.00926283,-0.002497756,0.0033125184,-0.032407176,0.047948766,0.022915192,-0.017914588,0.007719874,0.015205503,0.042734288,-0.055363107,0.020939395,0.0039897896,0.0051890183,0.018933041,-0.005092265,0.016111927,-0.0060801646,-0.009476705,-0.045423005,-0.029168494,-0.025746493,0.029331448,-0.02234486,0.038680844,0.0027981997,0.008325853,0.065384686,0.06004799,-0.046237767,-0.018556215,-0.032162745,0.0112437215,0.027416755,0.029229602,0.036827262,0.024870623,0.028109303,0.03419965,-0.019187655,-0.022854086,-0.028190779,-0.059111014,-0.012129775,0.03289603,-0.0405548,0.008300392,0.015521224,0.023139253,-0.033262674,-0.036521725,0.01670263,-0.0049649584,0.0035085706,-0.028801851,-0.014095389,0.06261449,0.011977008,0.019167285,0.021407882,0.017822927,-0.041145504,0.0017020896,-0.03692911,0.0025906898,-0.0036995306,0.028537054,-0.012598264,-0.041960265,-0.0037580917,-0.003803922,-0.0037173536,-0.021754157,0.028068565,-0.03450519,0.021774525,0.011131692,-0.013728746,0.03485146,0.02232449,-0.037153166,0.025196528,0.01971725,0.0210005,0.027640814,0.026337195,0.0052144793,0.009542905,-0.00039178613,-0.06660683,0.01029656,0.028842589,-0.027701922,0.021285668,0.027946351,0.014024098,-0.020857917,0.0032743264,-0.04031037,0.01050025,-0.020073708,-0.033038616,-0.07369526,-0.032692343,0.0071495404,-0.0049827816,-0.004422632,-2.5859159e-05,0.041593622,-0.0070578796,0.014237973,0.021835633,-0.025726123,-0.027192695,0.024442872,-0.012170513,-0.0004984054,-0.01571473,0.002094194,0.032040533,-0.016784105,0.033690426,-0.030818388,0.016896136,-0.049700506,0.016590599,0.0485191,0.015449932,-0.019503376,0.015134212,0.02493173,-0.01528698,-0.029229602,0.029596245,0.010673388,-0.027376017,-0.021143084,0.00050572556,0.016651707,-0.0073888768,0.01670263,0.074713714,-0.0013456311,-0.035258844,-0.052144796,-0.02474841,-0.0050948113,-0.015236057,-0.022691133,-0.0038395678,-0.036684677,0.031938687,-0.004249495,0.006304224,0.05116708,-0.010362759,0.0047154375,-0.027437124,0.0011495788,0.0027218156,0.0059783193,-0.019218208,-0.02990178,-0.0070273257,0.0080763325,0.0037122613,0.027172327,-0.01517495,-0.058662895,0.02815004,-0.01625451,-0.03688837,0.034912568,-0.011773317,-0.009945193,-0.010490066,-0.017996065,0.006090349,0.0069611263,0.004919128,0.0286389,0.00998084,0.0019325146,-0.0071750013,0.03185721,0.0070018643,-0.015694361,0.004185842,-0.014920337,-0.031307247,-0.007857365,0.01160018,0.007938841,-0.003921044,-0.0009859898,0.026805684,-0.022243014,-0.0071902783,0.03405707,0.010378037,-0.0021196553,-0.01148815,-0.0012215071,-0.013382473,0.00660976,0.023709586,0.055811226,0.019370977,0.0059986883,-0.048030246,-0.0060037808,0.022548549,-0.04031037,-0.020236662,-0.014961075,-0.016610969,0.005321417,0.0030960971,0.0018994149,0.017609052,-0.023302205,-0.021713419,0.0022355043,-0.029351816,-0.03100171,-0.017802559,-0.00937486,-0.0065435604,-0.0062227477,-0.015195319,0.02038943,0.0035289398,0.03053322,0.021428252,-0.03754018,-0.0011126599,0.03817162,-0.02360774,0.07451002,0.024198445,0.004710345,-0.0050871726,-0.006456992,0.0303499,0.016824843,0.056422297,0.0174461,0.014146312,0.037866082,-0.051900364,0.0020458174,0.006915296,-0.023994753,0.037132796,-0.011844609,0.04403791,0.015816575,-0.017812744,0.0031903042,0.0137593,0.03644025,0.002520671,-0.025074312,-0.03576807,0.002341169,0.004970051,-0.004058535,0.0028363916,-0.032651603,-0.0011120234,0.04721548,-0.0017491931,0.011040031,0.01711001,-0.03837531,0.01767016,-0.02623535,-0.008488806,-0.025216896,-0.030288793,0.05454834,0.006105626,0.0045804926,-0.046034075,0.013270442,0.010159069,0.04921165,0.009624381,0.041247346,-0.004053443,-0.0075823828,0.021509727,0.020134816,0.012445495,-0.0030222593,0.0022036778,-0.00530614,-0.004649238,-0.00063366874,0.016529493,0.009415599,-0.033120092,0.049333863,0.003918498,-0.0008395872,0.00433861,-0.030838758,0.000978988,-0.003709715,-0.0055251075,-0.013392657,-0.01137612,0.01034239,0.022630027,-0.060536847,-0.005647322,-0.0019898026,-0.014309265,0.010795602,-0.03595139,0.033303414,-0.05568901,-0.026337195,0.0007988491,-0.026561255,-0.06371442,0.035910655,0.002283881,-0.039719667,0.049130175,0.00786755,0.02189674,0.015093474,0.0015620523,0.0019236031,-0.003248865,-0.0029484215,0.0007702051,0.011274274,-0.025298374,-0.0014207419,-0.026785314,0.010159069,-0.008096701,-0.02427992,-0.007821719,-0.004611046,0.037601285,0.012751032,-0.00036696135,0.014645355,-0.009435968,0.025440956,0.035890285,0.02882222,0.015928606,-0.0096447505,-0.009405414,0.024320658,0.031959057,0.020786626,0.0060597956,-0.013372288,-0.020664413,-0.006202379,0.022141168,-0.015979528,0.034321867,-0.04599334,-0.020318137,0.029066648,0.06318483,-0.0004923584,0.008137439,0.02124493,0.016437832,-0.012323282,-0.016804475,0.0034983861,0.003518755,0.023159621,0.011315013,0.035666224,0.001960522,0.019605221,0.03821236,0.008585559,-0.004819829,-0.012476049,0.027498232,-0.00016048591,0.03835494,-0.03419965,0.038049404,-0.052837342,-0.022630027,-0.0037224458,0.022018954,0.011895531,0.009573459,-0.016610969,0.003709715,0.015154581,0.0027396386,0.0041832956,0.002112017,-0.01796551,-0.017079458,-0.031042447,-0.0077911657,0.03967893,-0.007648582,0.011844609,-0.008111978,0.019757988,0.013840777,-0.05593344,-0.036114343,0.025033575,0.018515475,-0.013575979,0.057074107,0.014899967,-0.011569627,-0.033058986,-0.01823031,-0.015042551,0.0037962836,0.03102208,0.012374205,-0.007511091,0.020959763,0.008468437,-0.00975678,0.0062736706,0.015368456,0.012659371,0.013178782,-0.006283855,-0.033710796,0.018332154,0.021346776,0.016957242,-0.0004923584,0.0032514113,-0.015724914,-0.030757282,-0.041471407,0.06367368,-0.029861042,0.016835028,0.011518704,0.017721083,0.007180094,-0.029474031,0.028109303,-0.009364676,0.004252041,-0.01764979,0.016763737,0.0024735678,0.0036078698,0.014237973,-0.013341734,0.001956703,-0.0023348036,0.009425783,-0.012068668,0.01441111,0.027803767,0.008794342,0.045219313,0.0120279305,0.0058306437,-0.0033379798,0.034810726,-0.027457492,-0.029799934,0.003783553,0.0030298978,0.013280627,0.014991628,-0.009573459,0.005601492,-0.014543509,0.017822927,0.011844609,-0.012710294,0.01126409,0.04485267,-0.035910655,0.0063245934,0.00257414,0.009782242,0.016784105,0.004315695,0.010887262,-0.025400218,-0.0014105574,-0.019839466,0.030960971,-0.0135963475,0.002800746,0.02187637,-0.023179991,-0.00106492,0.001863769,-0.018046988,-0.0037682762,0.022630027,0.014584247,-0.01398336,0.07178057,-0.028353732,0.017283147,-0.0063144085,-0.009410506,0.0053876163,-0.010123423,-0.007297216,-0.0048070983,-0.011569627,-0.023241097,0.022080062,0.0043106023,0.0026059668,-0.04835615,0.014594432,-0.0032004886,-0.026968636,-0.065099515,0.018729351,-0.016417462,-0.0007243747,-0.0088707255,-0.0032768727,-0.0078777345,0.007979579,-0.034607034,-0.004819829,0.04075849,-0.0131991515,0.0014041921,0.023954015,0.014553694,0.01169184,0.0010038128,0.017955327,0.014726831,0.028842589,-0.00802541,-0.052837342,0.029087018,0.011019662,-0.008208731,0.015551778,-0.009797518,-0.010286376,-0.016804475,0.036480986,-0.028985173,-0.03293677,0.006894927,-0.019747805,0.0074652606,0.035829175,0.008402238,-0.0148083065,0.0044048093,-0.009481798,0.0042545875,-0.022955932,0.0049802354,0.004055989,0.008300392,0.0053163245,0.00024331479,0.0128019545,-0.016824843,0.03644025,0.010561358,0.017975695,-0.012537156,-0.010551173,-0.03859937,0.02387254,0.011192799,0.028190779,-0.01874972,0.021407882,0.021713419,0.0038319295,0.005672783,0.012068668,0.007180094,0.0053519704,0.013056568,0.0006594483,0.019218208,0.007439799,-0.019055257,-0.02861853,0.04265281,0.00078357226,0.0013099852,0.021754157,0.0066606826,-0.026927898,-0.015490671,0.0037784607,-0.010520619,0.027844505,0.0064468076,0.039373394,0.022059692,-0.0175785,0.035727333,-0.0031368353,0.00786755,-0.014869414,0.023994753,-0.026989006,0.016509123,0.0048147365,0.0002180126,-0.002552498,0.012262174,-0.00036696135,0.018719167,0.012740848,-4.2607935e-05,0.012700109,-0.0007797531,0.006054703,-0.05442613,0.02515579,0.0063093165,0.014533324,0.0151647655,-0.009828072,-0.019931126,-0.008896187,0.007108802,-0.0013609078,-0.026398303,0.031918317,-0.010276191,0.012598264,0.021713419,0.022894824,-0.03664394,0.019269131,-0.026418671,-0.0025970552,-0.017853482,-0.0077962577,0.03448482,0.015541593,0.00010144747,0.0062583936,0.00818327,0.03385338,0.018790457,-0.00059611327,-0.0057338905,-0.03751981,-0.0061769173,-0.009435968,0.0112539055,-0.026907528,0.0036868,0.030492483,-0.007546737,-0.0070476946,-0.0064264387,0.00031572045,-0.035075523,0.03658283,0.031327616,-0.016285064,-0.021061609,-0.014044467,-0.010754864,-0.03770313,0.040045574,-0.020175554,-0.014248158,-0.025889076,0.027701922,0.0017835659,-0.014064836,-0.016498938,0.032590497,0.042245433,0.015276795,-0.004631415,-0.0022533273,-0.021346776,-0.015348087,0.0148083065,0.01463517,-0.004229126,0.014034282,0.040004835,0.021733787,0.013535241,-0.022181906,0.02144862,0.02643904,0.035014413,-0.023831801,0.011671471,0.017924773,0.008773972,0.009817887,-0.009430875,-0.00530614,-0.015205503,-0.026479779,0.023770694,-0.008442976,0.02148936,-0.045423005,-0.032223854,0.01919784,-0.0024353757,0.01818957,0.0057746284,-0.033731163,0.04774508,0.0067523434,-0.03902712,-0.0005095448,-0.005703337,-0.030635066,-0.039821513,0.0067166975,0.015368456,0.0074652606,0.009354491,0.033486735,-0.022222646,0.013881515,-0.008987848,-0.008198547,0.011325197,0.0059223045,-0.0059426734,0.014197235,0.005535292,0.009960471,-0.0013685463,0.0032310423,0.0072208317,0.012761217,0.014859229,-0.01551104,-0.043060195,0.01616285,0.027029743,-0.009634566,0.0026097859,-0.009329029,0.005392709,-0.033507105,-0.0084837135,0.03961782,-0.051044866,-0.038762324,0.017313702,0.027151957,0.01940153,0.0052297562,0.016407277,-0.014563878,-0.014462033,0.018708982,0.00050890824,-0.03277382,0.028842589,-0.029229602,-0.017405363,-0.005183926,-0.015887868,-0.007246293,0.019747805,-0.04656367,-0.0014245611,0.03297751,0.025400218,0.027864875,-0.008178177,0.030248055,-0.0022991577,-0.01625451,0.004145104,0.039556716,0.015368456,-0.001999987,0.0050668037,-0.018383076,-0.013728746,-0.04161399,-0.020806994,0.02578723,0.007032418,-0.0040636277,0.03405707,-0.01742573,-0.009043863]"
